INFO 2026-01-29 13:26:14,915 views Ingested arbitrage event: arb_1769693174891_61, spread=0.023650%
INFO 2026-01-29 13:26:39,716 views Ingested arbitrage event: arb_1769693199691_62, spread=0.021421%
INFO 2026-01-29 13:26:45,063 views Ingested arbitrage event: arb_1769693205038_63, spread=0.023832%
INFO 2026-01-29 13:27:01,847 views Ingested arbitrage event: arb_1769693221818_64, spread=0.021421%
INFO 2026-01-29 13:27:05,193 views Ingested arbitrage event: arb_1769693225165_65, spread=0.021500%
INFO 2026-01-29 13:27:10,191 views Ingested arbitrage event: arb_1769693230111_66, spread=0.013648%
INFO 2026-01-29 13:27:18,275 views Ingested arbitrage event: arb_1769693238247_67, spread=0.021421%
INFO 2026-01-29 13:27:25,332 views Ingested arbitrage event: arb_1769693245300_68, spread=0.021421%
INFO 2026-01-29 13:27:35,399 views Ingested arbitrage event: arb_1769693255369_69, spread=0.021421%
INFO 2026-01-29 13:27:55,994 views Ingested arbitrage event: arb_1769693275964_70, spread=0.032749%
INFO 2026-01-29 13:28:05,560 views Ingested arbitrage event: arb_1769693285533_71, spread=0.032749%
INFO 2026-01-29 13:28:15,630 views Ingested arbitrage event: arb_1769693295598_72, spread=0.032749%
INFO 2026-01-29 13:28:24,255 simulation Simulation: gross=28.80000000, fees=448.57908000, slippage=263.86920000, latency=0.87942000, net=-684.52770000
INFO 2026-01-29 13:28:24,269 views Simulated event arb_1769693295598_72: profit=-684.5277000000000000000000, profitable=False
INFO 2026-01-29 13:28:25,567 simulation Simulation: gross=28.80000000, fees=448.57908000, slippage=263.86920000, latency=0.87942000, net=-684.52770000
INFO 2026-01-29 13:28:25,575 views Simulated event arb_1769693285533_71: profit=-684.5277000000000000000000, profitable=False
INFO 2026-01-29 13:28:26,653 simulation Simulation: gross=28.80000000, fees=448.57908000, slippage=263.86920000, latency=0.87942000, net=-684.52770000
INFO 2026-01-29 13:28:26,663 views Simulated event arb_1769693275964_70: profit=-684.5277000000000000000000, profitable=False
INFO 2026-01-29 13:28:27,249 simulation Simulation: gross=18.84000000, fees=448.60398000, slippage=263.88414000, latency=0.87951960, net=-694.52763960
INFO 2026-01-29 13:28:27,263 views Simulated event arb_1769693255369_69: profit=-694.5276396000000000000000, profitable=False
INFO 2026-01-29 13:28:28,058 simulation Simulation: gross=18.84000000, fees=448.60398000, slippage=263.88414000, latency=0.87951960, net=-694.52763960
INFO 2026-01-29 13:28:28,066 views Simulated event arb_1769693245300_68: profit=-694.5276396000000000000000, profitable=False
INFO 2026-01-29 13:28:29,149 simulation Simulation: gross=18.84000000, fees=448.60398000, slippage=263.88414000, latency=0.87951960, net=-694.52763960
INFO 2026-01-29 13:28:29,156 views Simulated event arb_1769693238247_67: profit=-694.5276396000000000000000, profitable=False
INFO 2026-01-29 13:28:29,885 simulation Simulation: gross=0.40000000, fees=14.94864100, slippage=8.79333000, latency=0.02930910, net=-23.37128010
INFO 2026-01-29 13:28:29,896 views Simulated event arb_1769693230111_66: profit=-23.3712801000000000000000, profitable=False
INFO 2026-01-29 13:28:30,766 simulation Simulation: gross=18.91000000, fees=448.60380500, slippage=263.88403500, latency=0.87951890, net=-694.45735890
INFO 2026-01-29 13:28:30,776 views Simulated event arb_1769693225165_65: profit=-694.4573589000000000000000, profitable=False
INFO 2026-01-29 13:28:31,818 simulation Simulation: gross=18.84000000, fees=448.60398000, slippage=263.88414000, latency=0.87951960, net=-694.52763960
INFO 2026-01-29 13:28:31,829 views Simulated event arb_1769693221818_64: profit=-694.5276396000000000000000, profitable=False
INFO 2026-01-29 13:28:32,495 simulation Simulation: gross=20.96000000, fees=448.59868000, slippage=263.88096000, latency=0.87949840, net=-692.39913840
INFO 2026-01-29 13:28:32,502 views Simulated event arb_1769693205038_63: profit=-692.3991384000000000000000, profitable=False
INFO 2026-01-29 13:28:36,018 simulation Simulation: gross=0.54000000, fees=14.94542100, slippage=8.79144000, latency=0.02930210, net=-23.22616310
INFO 2026-01-29 13:28:36,029 views Simulated event arb_1769693107526_45: profit=-23.2261631000000000000000, profitable=False
INFO 2026-01-29 13:28:36,418 simulation Simulation: gross=0.46000000, fees=14.94517000, slippage=8.79129000, latency=0.02930200, net=-23.30576200
INFO 2026-01-29 13:28:36,430 views Simulated event arb_1769693104533_42: profit=-23.3057620000000000000000, profitable=False
INFO 2026-01-29 13:28:37,315 simulation Simulation: gross=13.03000000, fees=448.61850500, slippage=263.89285500, latency=0.87957770, net=-700.36093770
INFO 2026-01-29 13:28:37,324 views Simulated event arb_1769693104662_43: profit=-700.3609377000000000000000, profitable=False
INFO 2026-01-29 13:28:38,951 simulation Simulation: gross=10.80000000, fees=448.62408000, slippage=263.89620000, latency=0.87960000, net=-702.59988000
INFO 2026-01-29 13:28:38,961 views Simulated event arb_1769693084525_37: profit=-702.5998800000000000000000, profitable=False
INFO 2026-01-29 13:28:39,817 simulation Simulation: gross=0.38000000, fees=14.94470200, slippage=8.79099000, latency=0.02930140, net=-23.38499340
